,State Name,State,State FIPS,County,County FIPS
0,Alabama,AL,1,Autauga County,1
1,Alabama,AL,1,Baldwin County,3
2,Alabama,AL,1,Barbour County,5
3,Alabama,AL,1,Bibb County,7
4,Alabama,AL,1,Blount County,9
5,Alabama,AL,1,Bullock County,11
6,Alabama,AL,1,Butler County,13
7,Alabama,AL,1,Calhoun County,15
8,Alabama,AL,1,Chambers County,17
9,Alabama,AL,1,Cherokee County,19
10,Alabama,AL,1,Chilton County,21
11,Alabama,AL,1,Choctaw County,23
12,Alabama,AL,1,Clarke County,25
13,Alabama,AL,1,Clay County,27
14,Alabama,AL,1,Cleburne County,29
15,Alabama,AL,1,Coffee County,31
16,Alabama,AL,1,Colbert County,33
17,Alabama,AL,1,Conecuh County,35
18,Alabama,AL,1,Coosa County,37
19,Alabama,AL,1,Covington County,39
20,Alabama,AL,1,Crenshaw County,41
21,Alabama,AL,1,Cullman County,43
22,Alabama,AL,1,Dale County,45
23,Alabama,AL,1,Dallas County,47
24,Alabama,AL,1,DeKalb County,49
25,Alabama,AL,1,Elmore County,51
26,Alabama,AL,1,Escambia County,53
27,Alabama,AL,1,Etowah County,55
28,Alabama,AL,1,Fayette County,57
29,Alabama,AL,1,Franklin County,59
30,Alabama,AL,1,Geneva County,61
31,Alabama,AL,1,Greene County,63
32,Alabama,AL,1,Hale County,65
33,Alabama,AL,1,Henry County,67
34,Alabama,AL,1,Houston County,69
35,Alabama,AL,1,Jackson County,71
36,Alabama,AL,1,Jefferson County,73
37,Alabama,AL,1,Lamar County,75
38,Alabama,AL,1,Lauderdale County,77
39,Alabama,AL,1,Lawrence County,79
40,Alabama,AL,1,Lee County,81
41,Alabama,AL,1,Limestone County,83
42,Alabama,AL,1,Lowndes County,85
43,Alabama,AL,1,Macon County,87
44,Alabama,AL,1,Madison County,89
45,Alabama,AL,1,Marengo County,91
46,Alabama,AL,1,Marion County,93
47,Alabama,AL,1,Marshall County,95
48,Alabama,AL,1,Mobile County,97
49,Alabama,AL,1,Monroe County,99
50,Alabama,AL,1,Montgomery County,101
51,Alabama,AL,1,Morgan County,103
52,Alabama,AL,1,Perry County,105
53,Alabama,AL,1,Pickens County,107
54,Alabama,AL,1,Pike County,109
55,Alabama,AL,1,Randolph County,111
56,Alabama,AL,1,Russell County,113
57,Alabama,AL,1,St. Clair County,115
58,Alabama,AL,1,Shelby County,117
59,Alabama,AL,1,Sumter County,119
60,Alabama,AL,1,Talladega County,121
61,Alabama,AL,1,Tallapoosa County,123
62,Alabama,AL,1,Tuscaloosa County,125
63,Alabama,AL,1,Walker County,127
64,Alabama,AL,1,Washington County,129
65,Alabama,AL,1,Wilcox County,131
66,Alabama,AL,1,Winston County,133
67,Alaska,AK,2,Aleutians East Borough,13
68,Alaska,AK,2,Aleutians West Census Area,16
69,Alaska,AK,2,Anchorage Municipality,20
70,Alaska,AK,2,Bethel Census Area,50
71,Alaska,AK,2,Bristol Bay Borough,60
72,Alaska,AK,2,Denali Borough,68
73,Alaska,AK,2,Dillingham Census Area,70
74,Alaska,AK,2,Fairbanks North Star Borough,90
75,Alaska,AK,2,Haines Borough,100
76,Alaska,AK,2,Hoonah-Angoon Census Area,105
77,Alaska,AK,2,Juneau City and Borough,110
78,Alaska,AK,2,Kenai Peninsula Borough,122
79,Alaska,AK,2,Ketchikan Gateway Borough,130
80,Alaska,AK,2,Kodiak Island Borough,150
81,Alaska,AK,2,Lake and Peninsula Borough,164
82,Alaska,AK,2,Matanuska-Susitna Borough,170
83,Alaska,AK,2,Nome Census Area,180
84,Alaska,AK,2,North Slope Borough,185
85,Alaska,AK,2,Northwest Arctic Borough,188
86,Alaska,AK,2,Petersburg Census Area,195
87,Alaska,AK,2,Prince of Wales-Hyder Census Area,198
88,Alaska,AK,2,Sitka City and Borough,220
89,Alaska,AK,2,Skagway Municipality,230
90,Alaska,AK,2,Southeast Fairbanks Census Area,240
91,Alaska,AK,2,Valdez-Cordova Census Area,261
92,Alaska,AK,2,Wade Hampton Census Area,270
93,Alaska,AK,2,Wrangell City and Borough,275
94,Alaska,AK,2,Yakutat City and Borough,282
95,Alaska,AK,2,Yukon-Koyukuk Census Area,290
96,Arizona,AZ,4,Apache County,1
97,Arizona,AZ,4,Cochise County,3
98,Arizona,AZ,4,Coconino County,5
99,Arizona,AZ,4,Gila County,7
100,Arizona,AZ,4,Graham County,9
101,Arizona,AZ,4,Greenlee County,11
102,Arizona,AZ,4,La Paz County,12
103,Arizona,AZ,4,Maricopa County,13
104,Arizona,AZ,4,Mohave County,15
105,Arizona,AZ,4,Navajo County,17
106,Arizona,AZ,4,Pima County,19
107,Arizona,AZ,4,Pinal County,21
108,Arizona,AZ,4,Santa Cruz County,23
109,Arizona,AZ,4,Yavapai County,25
110,Arizona,AZ,4,Yuma County,27
111,Arkansas,AR,5,Arkansas County,1
112,Arkansas,AR,5,Ashley County,3
113,Arkansas,AR,5,Baxter County,5
114,Arkansas,AR,5,Benton County,7
115,Arkansas,AR,5,Boone County,9
116,Arkansas,AR,5,Bradley County,11
117,Arkansas,AR,5,Calhoun County,13
118,Arkansas,AR,5,Carroll County,15
119,Arkansas,AR,5,Chicot County,17
120,Arkansas,AR,5,Clark County,19
121,Arkansas,AR,5,Clay County,21
122,Arkansas,AR,5,Cleburne County,23
123,Arkansas,AR,5,Cleveland County,25
124,Arkansas,AR,5,Columbia County,27
125,Arkansas,AR,5,Conway County,29
126,Arkansas,AR,5,Craighead County,31
127,Arkansas,AR,5,Crawford County,33
128,Arkansas,AR,5,Crittenden County,35
129,Arkansas,AR,5,Cross County,37
130,Arkansas,AR,5,Dallas County,39
131,Arkansas,AR,5,Desha County,41
132,Arkansas,AR,5,Drew County,43
133,Arkansas,AR,5,Faulkner County,45
134,Arkansas,AR,5,Franklin County,47
135,Arkansas,AR,5,Fulton County,49
136,Arkansas,AR,5,Garland County,51
137,Arkansas,AR,5,Grant County,53
138,Arkansas,AR,5,Greene County,55
139,Arkansas,AR,5,Hempstead County,57
140,Arkansas,AR,5,Hot Spring County,59
141,Arkansas,AR,5,Howard County,61
142,Arkansas,AR,5,Independence County,63
143,Arkansas,AR,5,Izard County,65
144,Arkansas,AR,5,Jackson County,67
145,Arkansas,AR,5,Jefferson County,69
146,Arkansas,AR,5,Johnson County,71
147,Arkansas,AR,5,Lafayette County,73
148,Arkansas,AR,5,Lawrence County,75
149,Arkansas,AR,5,Lee County,77
150,Arkansas,AR,5,Lincoln County,79
151,Arkansas,AR,5,Little River County,81
152,Arkansas,AR,5,Logan County,83
153,Arkansas,AR,5,Lonoke County,85
154,Arkansas,AR,5,Madison County,87
155,Arkansas,AR,5,Marion County,89
156,Arkansas,AR,5,Miller County,91
157,Arkansas,AR,5,Mississippi County,93
158,Arkansas,AR,5,Monroe County,95
159,Arkansas,AR,5,Montgomery County,97
160,Arkansas,AR,5,Nevada County,99
161,Arkansas,AR,5,Newton County,101
162,Arkansas,AR,5,Ouachita County,103
163,Arkansas,AR,5,Perry County,105
164,Arkansas,AR,5,Phillips County,107
165,Arkansas,AR,5,Pike County,109
166,Arkansas,AR,5,Poinsett County,111
167,Arkansas,AR,5,Polk County,113
168,Arkansas,AR,5,Pope County,115
169,Arkansas,AR,5,Prairie County,117
170,Arkansas,AR,5,Pulaski County,119
171,Arkansas,AR,5,Randolph County,121
172,Arkansas,AR,5,St. Francis County,123
173,Arkansas,AR,5,Saline County,125
174,Arkansas,AR,5,Scott County,127
175,Arkansas,AR,5,Searcy County,129
176,Arkansas,AR,5,Sebastian County,131
177,Arkansas,AR,5,Sevier County,133
178,Arkansas,AR,5,Sharp County,135
179,Arkansas,AR,5,Stone County,137
180,Arkansas,AR,5,Union County,139
181,Arkansas,AR,5,Van Buren County,141
182,Arkansas,AR,5,Washington County,143
183,Arkansas,AR,5,White County,145
184,Arkansas,AR,5,Woodruff County,147
185,Arkansas,AR,5,Yell County,149
186,California,CA,6,Alameda County,1
187,California,CA,6,Alpine County,3
188,California,CA,6,Amador County,5
189,California,CA,6,Butte County,7
190,California,CA,6,Calaveras County,9
191,California,CA,6,Colusa County,11
192,California,CA,6,Contra Costa County,13
193,California,CA,6,Del Norte County,15
194,California,CA,6,El Dorado County,17
195,California,CA,6,Fresno County,19
196,California,CA,6,Glenn County,21
197,California,CA,6,Humboldt County,23
198,California,CA,6,Imperial County,25
199,California,CA,6,Inyo County,27
200,California,CA,6,Kern County,29
201,California,CA,6,Kings County,31
202,California,CA,6,Lake County,33
203,California,CA,6,Lassen County,35
204,California,CA,6,Los Angeles County,37
205,California,CA,6,Madera County,39
206,California,CA,6,Marin County,41
207,California,CA,6,Mariposa County,43
208,California,CA,6,Mendocino County,45
209,California,CA,6,Merced County,47
210,California,CA,6,Modoc County,49
211,California,CA,6,Mono County,51
212,California,CA,6,Monterey County,53
213,California,CA,6,Napa County,55
214,California,CA,6,Nevada County,57
215,California,CA,6,Orange County,59
216,California,CA,6,Placer County,61
217,California,CA,6,Plumas County,63
218,California,CA,6,Riverside County,65
219,California,CA,6,Sacramento County,67
220,California,CA,6,San Benito County,69
221,California,CA,6,San Bernardino County,71
222,California,CA,6,San Diego County,73
223,California,CA,6,San Francisco County,75
224,California,CA,6,San Joaquin County,77
225,California,CA,6,San Luis Obispo County,79
226,California,CA,6,San Mateo County,81
227,California,CA,6,Santa Barbara County,83
228,California,CA,6,Santa Clara County,85
229,California,CA,6,Santa Cruz County,87
230,California,CA,6,Shasta County,89
231,California,CA,6,Sierra County,91
232,California,CA,6,Siskiyou County,93
233,California,CA,6,Solano County,95
234,California,CA,6,Sonoma County,97
235,California,CA,6,Stanislaus County,99
236,California,CA,6,Sutter County,101
237,California,CA,6,Tehama County,103
238,California,CA,6,Trinity County,105
239,California,CA,6,Tulare County,107
240,California,CA,6,Tuolumne County,109
241,California,CA,6,Ventura County,111
242,California,CA,6,Yolo County,113
243,California,CA,6,Yuba County,115
244,Colorado,CO,8,Adams County,1
245,Colorado,CO,8,Alamosa County,3
246,Colorado,CO,8,Arapahoe County,5
247,Colorado,CO,8,Archuleta County,7
248,Colorado,CO,8,Baca County,9
249,Colorado,CO,8,Bent County,11
250,Colorado,CO,8,Boulder County,13
251,Colorado,CO,8,Broomfield County,14
252,Colorado,CO,8,Chaffee County,15
253,Colorado,CO,8,Cheyenne County,17
254,Colorado,CO,8,Clear Creek County,19
255,Colorado,CO,8,Conejos County,21
256,Colorado,CO,8,Costilla County,23
257,Colorado,CO,8,Crowley County,25
258,Colorado,CO,8,Custer County,27
259,Colorado,CO,8,Delta County,29
260,Colorado,CO,8,Denver County,31
261,Colorado,CO,8,Dolores County,33
262,Colorado,CO,8,Douglas County,35
263,Colorado,CO,8,Eagle County,37
264,Colorado,CO,8,Elbert County,39
265,Colorado,CO,8,El Paso County,41
266,Colorado,CO,8,Fremont County,43
267,Colorado,CO,8,Garfield County,45
268,Colorado,CO,8,Gilpin County,47
269,Colorado,CO,8,Grand County,49
270,Colorado,CO,8,Gunnison County,51
271,Colorado,CO,8,Hinsdale County,53
272,Colorado,CO,8,Huerfano County,55
273,Colorado,CO,8,Jackson County,57
274,Colorado,CO,8,Jefferson County,59
275,Colorado,CO,8,Kiowa County,61
276,Colorado,CO,8,Kit Carson County,63
277,Colorado,CO,8,Lake County,65
278,Colorado,CO,8,La Plata County,67
279,Colorado,CO,8,Larimer County,69
280,Colorado,CO,8,Las Animas County,71
281,Colorado,CO,8,Lincoln County,73
282,Colorado,CO,8,Logan County,75
283,Colorado,CO,8,Mesa County,77
284,Colorado,CO,8,Mineral County,79
285,Colorado,CO,8,Moffat County,81
286,Colorado,CO,8,Montezuma County,83
287,Colorado,CO,8,Montrose County,85
288,Colorado,CO,8,Morgan County,87
289,Colorado,CO,8,Otero County,89
290,Colorado,CO,8,Ouray County,91
291,Colorado,CO,8,Park County,93
292,Colorado,CO,8,Phillips County,95
293,Colorado,CO,8,Pitkin County,97
294,Colorado,CO,8,Prowers County,99
295,Colorado,CO,8,Pueblo County,101
296,Colorado,CO,8,Rio Blanco County,103
297,Colorado,CO,8,Rio Grande County,105
298,Colorado,CO,8,Routt County,107
299,Colorado,CO,8,Saguache County,109
300,Colorado,CO,8,San Juan County,111
301,Colorado,CO,8,San Miguel County,113
302,Colorado,CO,8,Sedgwick County,115
303,Colorado,CO,8,Summit County,117
304,Colorado,CO,8,Teller County,119
305,Colorado,CO,8,Washington County,121
306,Colorado,CO,8,Weld County,123
307,Colorado,CO,8,Yuma County,125
308,Connecticut,CT,9,Fairfield County,1
309,Connecticut,CT,9,Hartford County,3
310,Connecticut,CT,9,Litchfield County,5
311,Connecticut,CT,9,Middlesex County,7
312,Connecticut,CT,9,New Haven County,9
313,Connecticut,CT,9,New London County,11
314,Connecticut,CT,9,Tolland County,13
315,Connecticut,CT,9,Windham County,15
316,Delaware,DE,10,Kent County,1
317,Delaware,DE,10,New Castle County,3
318,Delaware,DE,10,Sussex County,5
319,District of Columbia,DC,11,District of Columbia,1
320,Florida,FL,12,Alachua County,1
321,Florida,FL,12,Baker County,3
322,Florida,FL,12,Bay County,5
323,Florida,FL,12,Bradford County,7
324,Florida,FL,12,Brevard County,9
325,Florida,FL,12,Broward County,11
326,Florida,FL,12,Calhoun County,13
327,Florida,FL,12,Charlotte County,15
328,Florida,FL,12,Citrus County,17
329,Florida,FL,12,Clay County,19
330,Florida,FL,12,Collier County,21
331,Florida,FL,12,Columbia County,23
332,Florida,FL,12,DeSoto County,27
333,Florida,FL,12,Dixie County,29
334,Florida,FL,12,Duval County,31
335,Florida,FL,12,Escambia County,33
336,Florida,FL,12,Flagler County,35
337,Florida,FL,12,Franklin County,37
338,Florida,FL,12,Gadsden County,39
339,Florida,FL,12,Gilchrist County,41
340,Florida,FL,12,Glades County,43
341,Florida,FL,12,Gulf County,45
342,Florida,FL,12,Hamilton County,47
343,Florida,FL,12,Hardee County,49
344,Florida,FL,12,Hendry County,51
345,Florida,FL,12,Hernando County,53
346,Florida,FL,12,Highlands County,55
347,Florida,FL,12,Hillsborough County,57
348,Florida,FL,12,Holmes County,59
349,Florida,FL,12,Indian River County,61
350,Florida,FL,12,Jackson County,63
351,Florida,FL,12,Jefferson County,65
352,Florida,FL,12,Lafayette County,67
353,Florida,FL,12,Lake County,69
354,Florida,FL,12,Lee County,71
355,Florida,FL,12,Leon County,73
356,Florida,FL,12,Levy County,75
357,Florida,FL,12,Liberty County,77
358,Florida,FL,12,Madison County,79
359,Florida,FL,12,Manatee County,81
360,Florida,FL,12,Marion County,83
361,Florida,FL,12,Martin County,85
362,Florida,FL,12,Miami-Dade County,86
363,Florida,FL,12,Monroe County,87
364,Florida,FL,12,Nassau County,89
365,Florida,FL,12,Okaloosa County,91
366,Florida,FL,12,Okeechobee County,93
367,Florida,FL,12,Orange County,95
368,Florida,FL,12,Osceola County,97
369,Florida,FL,12,Palm Beach County,99
370,Florida,FL,12,Pasco County,101
371,Florida,FL,12,Pinellas County,103
372,Florida,FL,12,Polk County,105
373,Florida,FL,12,Putnam County,107
374,Florida,FL,12,St. Johns County,109
375,Florida,FL,12,St. Lucie County,111
376,Florida,FL,12,Santa Rosa County,113
377,Florida,FL,12,Sarasota County,115
378,Florida,FL,12,Seminole County,117
379,Florida,FL,12,Sumter County,119
380,Florida,FL,12,Suwannee County,121
381,Florida,FL,12,Taylor County,123
382,Florida,FL,12,Union County,125
383,Florida,FL,12,Volusia County,127
384,Florida,FL,12,Wakulla County,129
385,Florida,FL,12,Walton County,131
386,Florida,FL,12,Washington County,133
387,Georgia,GA,13,Appling County,1
388,Georgia,GA,13,Atkinson County,3
389,Georgia,GA,13,Bacon County,5
390,Georgia,GA,13,Baker County,7
391,Georgia,GA,13,Baldwin County,9
392,Georgia,GA,13,Banks County,11
393,Georgia,GA,13,Barrow County,13
394,Georgia,GA,13,Bartow County,15
395,Georgia,GA,13,Ben Hill County,17
396,Georgia,GA,13,Berrien County,19
397,Georgia,GA,13,Bibb County,21
398,Georgia,GA,13,Bleckley County,23
399,Georgia,GA,13,Brantley County,25
400,Georgia,GA,13,Brooks County,27
401,Georgia,GA,13,Bryan County,29
402,Georgia,GA,13,Bulloch County,31
403,Georgia,GA,13,Burke County,33
404,Georgia,GA,13,Butts County,35
405,Georgia,GA,13,Calhoun County,37
406,Georgia,GA,13,Camden County,39
407,Georgia,GA,13,Candler County,43
408,Georgia,GA,13,Carroll County,45
409,Georgia,GA,13,Catoosa County,47
410,Georgia,GA,13,Charlton County,49
411,Georgia,GA,13,Chatham County,51
412,Georgia,GA,13,Chattahoochee County,53
413,Georgia,GA,13,Chattooga County,55
414,Georgia,GA,13,Cherokee County,57
415,Georgia,GA,13,Clarke County,59
416,Georgia,GA,13,Clay County,61
417,Georgia,GA,13,Clayton County,63
418,Georgia,GA,13,Clinch County,65
419,Georgia,GA,13,Cobb County,67
420,Georgia,GA,13,Coffee County,69
421,Georgia,GA,13,Colquitt County,71
422,Georgia,GA,13,Columbia County,73
423,Georgia,GA,13,Cook County,75
424,Georgia,GA,13,Coweta County,77
425,Georgia,GA,13,Crawford County,79
426,Georgia,GA,13,Crisp County,81
427,Georgia,GA,13,Dade County,83
428,Georgia,GA,13,Dawson County,85
429,Georgia,GA,13,Decatur County,87
430,Georgia,GA,13,DeKalb County,89
431,Georgia,GA,13,Dodge County,91
432,Georgia,GA,13,Dooly County,93
433,Georgia,GA,13,Dougherty County,95
434,Georgia,GA,13,Douglas County,97
435,Georgia,GA,13,Early County,99
436,Georgia,GA,13,Echols County,101
437,Georgia,GA,13,Effingham County,103
438,Georgia,GA,13,Elbert County,105
439,Georgia,GA,13,Emanuel County,107
440,Georgia,GA,13,Evans County,109
441,Georgia,GA,13,Fannin County,111
442,Georgia,GA,13,Fayette County,113
443,Georgia,GA,13,Floyd County,115
444,Georgia,GA,13,Forsyth County,117
445,Georgia,GA,13,Franklin County,119
446,Georgia,GA,13,Fulton County,121
447,Georgia,GA,13,Gilmer County,123
448,Georgia,GA,13,Glascock County,125
449,Georgia,GA,13,Glynn County,127
450,Georgia,GA,13,Gordon County,129
451,Georgia,GA,13,Grady County,131
452,Georgia,GA,13,Greene County,133
453,Georgia,GA,13,Gwinnett County,135
454,Georgia,GA,13,Habersham County,137
455,Georgia,GA,13,Hall County,139
456,Georgia,GA,13,Hancock County,141
457,Georgia,GA,13,Haralson County,143
458,Georgia,GA,13,Harris County,145
459,Georgia,GA,13,Hart County,147
460,Georgia,GA,13,Heard County,149
461,Georgia,GA,13,Henry County,151
462,Georgia,GA,13,Houston County,153
463,Georgia,GA,13,Irwin County,155
464,Georgia,GA,13,Jackson County,157
465,Georgia,GA,13,Jasper County,159
466,Georgia,GA,13,Jeff Davis County,161
467,Georgia,GA,13,Jefferson County,163
468,Georgia,GA,13,Jenkins County,165
469,Georgia,GA,13,Johnson County,167
470,Georgia,GA,13,Jones County,169
471,Georgia,GA,13,Lamar County,171
472,Georgia,GA,13,Lanier County,173
473,Georgia,GA,13,Laurens County,175
474,Georgia,GA,13,Lee County,177
475,Georgia,GA,13,Liberty County,179
476,Georgia,GA,13,Lincoln County,181
477,Georgia,GA,13,Long County,183
478,Georgia,GA,13,Lowndes County,185
479,Georgia,GA,13,Lumpkin County,187
480,Georgia,GA,13,McDuffie County,189
481,Georgia,GA,13,McIntosh County,191
482,Georgia,GA,13,Macon County,193
483,Georgia,GA,13,Madison County,195
484,Georgia,GA,13,Marion County,197
485,Georgia,GA,13,Meriwether County,199
486,Georgia,GA,13,Miller County,201
487,Georgia,GA,13,Mitchell County,205
488,Georgia,GA,13,Monroe County,207
489,Georgia,GA,13,Montgomery County,209
490,Georgia,GA,13,Morgan County,211
491,Georgia,GA,13,Murray County,213
492,Georgia,GA,13,Muscogee County,215
493,Georgia,GA,13,Newton County,217
494,Georgia,GA,13,Oconee County,219
495,Georgia,GA,13,Oglethorpe County,221
496,Georgia,GA,13,Paulding County,223
497,Georgia,GA,13,Peach County,225
498,Georgia,GA,13,Pickens County,227
499,Georgia,GA,13,Pierce County,229
500,Georgia,GA,13,Pike County,231
501,Georgia,GA,13,Polk County,233
502,Georgia,GA,13,Pulaski County,235
503,Georgia,GA,13,Putnam County,237
504,Georgia,GA,13,Quitman County,239
505,Georgia,GA,13,Rabun County,241
506,Georgia,GA,13,Randolph County,243
507,Georgia,GA,13,Richmond County,245
508,Georgia,GA,13,Rockdale County,247
509,Georgia,GA,13,Schley County,249
510,Georgia,GA,13,Screven County,251
511,Georgia,GA,13,Seminole County,253
512,Georgia,GA,13,Spalding County,255
513,Georgia,GA,13,Stephens County,257
514,Georgia,GA,13,Stewart County,259
515,Georgia,GA,13,Sumter County,261
516,Georgia,GA,13,Talbot County,263
517,Georgia,GA,13,Taliaferro County,265
518,Georgia,GA,13,Tattnall County,267
519,Georgia,GA,13,Taylor County,269
520,Georgia,GA,13,Telfair County,271
521,Georgia,GA,13,Terrell County,273
522,Georgia,GA,13,Thomas County,275
523,Georgia,GA,13,Tift County,277
524,Georgia,GA,13,Toombs County,279
525,Georgia,GA,13,Towns County,281
526,Georgia,GA,13,Treutlen County,283
527,Georgia,GA,13,Troup County,285
528,Georgia,GA,13,Turner County,287
529,Georgia,GA,13,Twiggs County,289
530,Georgia,GA,13,Union County,291
531,Georgia,GA,13,Upson County,293
532,Georgia,GA,13,Walker County,295
533,Georgia,GA,13,Walton County,297
534,Georgia,GA,13,Ware County,299
535,Georgia,GA,13,Warren County,301
536,Georgia,GA,13,Washington County,303
537,Georgia,GA,13,Wayne County,305
538,Georgia,GA,13,Webster County,307
539,Georgia,GA,13,Wheeler County,309
540,Georgia,GA,13,White County,311
541,Georgia,GA,13,Whitfield County,313
542,Georgia,GA,13,Wilcox County,315
543,Georgia,GA,13,Wilkes County,317
544,Georgia,GA,13,Wilkinson County,319
545,Georgia,GA,13,Worth County,321
546,Hawaii,HI,15,Hawaii County,1
547,Hawaii,HI,15,Honolulu County,3
548,Hawaii,HI,15,Kalawao County,5
549,Hawaii,HI,15,Kauai County,7
550,Hawaii,HI,15,Maui County,9
551,Idaho,ID,16,Ada County,1
552,Idaho,ID,16,Adams County,3
553,Idaho,ID,16,Bannock County,5
554,Idaho,ID,16,Bear Lake County,7
555,Idaho,ID,16,Benewah County,9
556,Idaho,ID,16,Bingham County,11
557,Idaho,ID,16,Blaine County,13
558,Idaho,ID,16,Boise County,15
559,Idaho,ID,16,Bonner County,17
560,Idaho,ID,16,Bonneville County,19
561,Idaho,ID,16,Boundary County,21
562,Idaho,ID,16,Butte County,23
563,Idaho,ID,16,Camas County,25
564,Idaho,ID,16,Canyon County,27
565,Idaho,ID,16,Caribou County,29
566,Idaho,ID,16,Cassia County,31
567,Idaho,ID,16,Clark County,33
568,Idaho,ID,16,Clearwater County,35
569,Idaho,ID,16,Custer County,37
570,Idaho,ID,16,Elmore County,39
571,Idaho,ID,16,Franklin County,41
572,Idaho,ID,16,Fremont County,43
573,Idaho,ID,16,Gem County,45
574,Idaho,ID,16,Gooding County,47
575,Idaho,ID,16,Idaho County,49
576,Idaho,ID,16,Jefferson County,51
577,Idaho,ID,16,Jerome County,53
578,Idaho,ID,16,Kootenai County,55
579,Idaho,ID,16,Latah County,57
580,Idaho,ID,16,Lemhi County,59
581,Idaho,ID,16,Lewis County,61
582,Idaho,ID,16,Lincoln County,63
583,Idaho,ID,16,Madison County,65
584,Idaho,ID,16,Minidoka County,67
585,Idaho,ID,16,Nez Perce County,69
586,Idaho,ID,16,Oneida County,71
587,Idaho,ID,16,Owyhee County,73
588,Idaho,ID,16,Payette County,75
589,Idaho,ID,16,Power County,77
590,Idaho,ID,16,Shoshone County,79
591,Idaho,ID,16,Teton County,81
592,Idaho,ID,16,Twin Falls County,83
593,Idaho,ID,16,Valley County,85
594,Idaho,ID,16,Washington County,87
595,Illinois,IL,17,Adams County,1
596,Illinois,IL,17,Alexander County,3
597,Illinois,IL,17,Bond County,5
598,Illinois,IL,17,Boone County,7
599,Illinois,IL,17,Brown County,9
600,Illinois,IL,17,Bureau County,11
601,Illinois,IL,17,Calhoun County,13
602,Illinois,IL,17,Carroll County,15
603,Illinois,IL,17,Cass County,17
604,Illinois,IL,17,Champaign County,19
605,Illinois,IL,17,Christian County,21
606,Illinois,IL,17,Clark County,23
607,Illinois,IL,17,Clay County,25
608,Illinois,IL,17,Clinton County,27
609,Illinois,IL,17,Coles County,29
610,Illinois,IL,17,Cook County,31
611,Illinois,IL,17,Crawford County,33
612,Illinois,IL,17,Cumberland County,35
613,Illinois,IL,17,DeKalb County,37
614,Illinois,IL,17,De Witt County,39
615,Illinois,IL,17,Douglas County,41
616,Illinois,IL,17,DuPage County,43
617,Illinois,IL,17,Edgar County,45
618,Illinois,IL,17,Edwards County,47
619,Illinois,IL,17,Effingham County,49
620,Illinois,IL,17,Fayette County,51
621,Illinois,IL,17,Ford County,53
622,Illinois,IL,17,Franklin County,55
623,Illinois,IL,17,Fulton County,57
624,Illinois,IL,17,Gallatin County,59
625,Illinois,IL,17,Greene County,61
626,Illinois,IL,17,Grundy County,63
627,Illinois,IL,17,Hamilton County,65
628,Illinois,IL,17,Hancock County,67
629,Illinois,IL,17,Hardin County,69
630,Illinois,IL,17,Henderson County,71
631,Illinois,IL,17,Henry County,73
632,Illinois,IL,17,Iroquois County,75
633,Illinois,IL,17,Jackson County,77
634,Illinois,IL,17,Jasper County,79
635,Illinois,IL,17,Jefferson County,81
636,Illinois,IL,17,Jersey County,83
637,Illinois,IL,17,Jo Daviess County,85
638,Illinois,IL,17,Johnson County,87
639,Illinois,IL,17,Kane County,89
640,Illinois,IL,17,Kankakee County,91
641,Illinois,IL,17,Kendall County,93
642,Illinois,IL,17,Knox County,95
643,Illinois,IL,17,Lake County,97
644,Illinois,IL,17,LaSalle County,99
645,Illinois,IL,17,Lawrence County,101
646,Illinois,IL,17,Lee County,103
647,Illinois,IL,17,Livingston County,105
648,Illinois,IL,17,Logan County,107
649,Illinois,IL,17,McDonough County,109
650,Illinois,IL,17,McHenry County,111
651,Illinois,IL,17,McLean County,113
652,Illinois,IL,17,Macon County,115
653,Illinois,IL,17,Macoupin County,117
654,Illinois,IL,17,Madison County,119
655,Illinois,IL,17,Marion County,121
656,Illinois,IL,17,Marshall County,123
657,Illinois,IL,17,Mason County,125
658,Illinois,IL,17,Massac County,127
659,Illinois,IL,17,Menard County,129
660,Illinois,IL,17,Mercer County,131
661,Illinois,IL,17,Monroe County,133
662,Illinois,IL,17,Montgomery County,135
663,Illinois,IL,17,Morgan County,137
664,Illinois,IL,17,Moultrie County,139
665,Illinois,IL,17,Ogle County,141
666,Illinois,IL,17,Peoria County,143
667,Illinois,IL,17,Perry County,145
668,Illinois,IL,17,Piatt County,147
669,Illinois,IL,17,Pike County,149
670,Illinois,IL,17,Pope County,151
671,Illinois,IL,17,Pulaski County,153
672,Illinois,IL,17,Putnam County,155
673,Illinois,IL,17,Randolph County,157
674,Illinois,IL,17,Richland County,159
675,Illinois,IL,17,Rock Island County,161
676,Illinois,IL,17,St. Clair County,163
677,Illinois,IL,17,Saline County,165
678,Illinois,IL,17,Sangamon County,167
679,Illinois,IL,17,Schuyler County,169
680,Illinois,IL,17,Scott County,171
681,Illinois,IL,17,Shelby County,173
682,Illinois,IL,17,Stark County,175
683,Illinois,IL,17,Stephenson County,177
684,Illinois,IL,17,Tazewell County,179
685,Illinois,IL,17,Union County,181
686,Illinois,IL,17,Vermilion County,183
687,Illinois,IL,17,Wabash County,185
688,Illinois,IL,17,Warren County,187
689,Illinois,IL,17,Washington County,189
690,Illinois,IL,17,Wayne County,191
691,Illinois,IL,17,White County,193
692,Illinois,IL,17,Whiteside County,195
693,Illinois,IL,17,Will County,197
694,Illinois,IL,17,Williamson County,199
695,Illinois,IL,17,Winnebago County,201
